task_pybossa_id,taskrun_pybossa_id,task_url,taskrun_article_batch_name,taskrun_article_number,taskrun_article_filename,contributor_id,anno_id,topic_namespace,topic_number,topic_name,question_number,question_text,answer_number,answer_text,case_number,start_pos,end_pos,target_text,source_text_length
315,149,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/315,credco_webconf_articles.tar,50,50article.txt,13,907,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,22,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,1,General Causal Claim,0,1409,1431,"spotted yellow banana,",2571
315,149,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/315,credco_webconf_articles.tar,50,50article.txt,13,907,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,22,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,1,General Causal Claim,0,1471,1491,rich in antioxidants,2571
315,149,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/315,credco_webconf_articles.tar,50,50article.txt,13,907,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,22,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,1,General Causal Claim,0,1797,1828,Bananas that are soft and brown,2571
315,149,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/315,credco_webconf_articles.tar,50,50article.txt,13,907,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,22,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,1,General Causal Claim,0,2049,2107,"They contain tryptophan, which reduces stress and anxiety.",2571
315,149,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/315,credco_webconf_articles.tar,50,50article.txt,13,907,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,22,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,1,General Causal Claim,0,2108,2184,They are also rich in various nutrients that promote muscle and bone health.,2571
315,149,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/315,credco_webconf_articles.tar,50,50article.txt,13,908,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,23,What evidence is given for the primary claim? Select all that apply.,8,No evidence given,0,0,0,,0
315,149,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/315,credco_webconf_articles.tar,50,50article.txt,13,909,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,25,How convincing do you find the evidence given for the primary claim?,4,Slightly Convincing,0,0,0,,0
316,150,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/316,credco_webconf_articles.tar,53,53article.txt,13,910,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,1,Rate your impression of the credibility of this article,4,Somewhat high credibility,0,0,0,,0
316,150,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/316,credco_webconf_articles.tar,53,53article.txt,13,911,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,2,Question: Does the title of the article accurately reflect the content of the article?,4,Completely Representative,0,0,0,,0
316,150,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/316,credco_webconf_articles.tar,53,53article.txt,13,912,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,4,Is the headline clickbaity?,3,A little bit clickbaity,0,0,0,,0
316,150,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/316,credco_webconf_articles.tar,53,53article.txt,13,913,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,5,What clickbait techniques does this headline employ (select all that apply)?,3,"Provoking emotions, such as shock or surprise (“...Shocking Result”, “...Leave You in Tears”)",0,64,90,"Killed 1,200 People So Far",3624
316,150,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/316,credco_webconf_articles.tar,53,53article.txt,13,914,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,7,Is this article primarily about a single scientific study?,2,No,0,0,0,,0
316,150,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/316,credco_webconf_articles.tar,53,53article.txt,13,915,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,8,"Which of the following types of sources are cited in the article? Check all that apply. If Other, please highlight.",4,Organizations,0,0,0,,0
316,150,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/316,credco_webconf_articles.tar,53,53article.txt,13,916,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,11,Highlight each organization cited:,1,Cited Organization 1,0,719,965,"Currently India, Nepal, and Bangladesh are being hit by the most extreme floods seen in the region for more than a decade [HYPERLINK: https://www.independent.co.uk/voices/houston-texas-floods-storm-harvey-south-east-asia-wont-hear-a7920381.html].",3624
316,150,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/316,credco_webconf_articles.tar,53,53article.txt,13,917,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,11,Highlight each organization cited:,3,Cited Organization 3,0,2407,2425,"Save the Children,",3624
316,150,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/316,credco_webconf_articles.tar,53,53article.txt,13,918,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,11,Highlight each organization cited:,2,Cited Organization 2,0,1082,1223,[HYEPRLINK: https://www.theguardian.com/world/2017/aug/30/mumbai-paralysed-by-floods-as-india-and-region-hit-by-worst-monsoon-rains-in-years],3624
316,150,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/316,credco_webconf_articles.tar,53,53article.txt,13,919,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,13,To what extent does their confidence in their claims seem justified?,1,Completely justified,0,0,0,,0
316,150,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/316,credco_webconf_articles.tar,53,53article.txt,13,920,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,14,"Do they acknowledge uncertainty or the possibility that things might be otherwise? If so, highlight the relevant section(s).",3,No,0,0,0,,0
316,150,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/316,credco_webconf_articles.tar,53,53article.txt,13,921,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,15,"Does the author present the counterargument as a weaker, more foolish version of the real counterargument (use a Straw Man Argument)? If so, highlight the relevant section(s).",3,No,0,0,0,,0
316,150,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/316,credco_webconf_articles.tar,53,53article.txt,13,922,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,16,"Does the author present a complicated choice as if it were binary (construct a false dilemma)? If so, highlight the relevant section(s).",3,No,0,0,0,,0
316,150,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/316,credco_webconf_articles.tar,53,53article.txt,13,923,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,17,Does the author say that one small change will lead to a major change (use a slippery slope argument)? Highlight the relevant section(s).,3,No,0,0,0,,0
316,150,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/316,credco_webconf_articles.tar,53,53article.txt,13,924,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,18,Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?,3,No,0,0,0,,0
316,150,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/316,credco_webconf_articles.tar,53,53article.txt,13,925,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,19,"Does the author suggest that something is good because it is natural, or bad because it is not natural (the naturalistic fallacy)?",3,No,0,0,0,,0
316,150,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/316,credco_webconf_articles.tar,53,53article.txt,13,926,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,20,"Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).",2,Sort of,0,3462,3547,"Entire communities of some of the poorest people on the planet have been obliterated,",3624
316,150,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/316,credco_webconf_articles.tar,53,53article.txt,13,927,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,21,"Does the author exaggerate any claims? If so, highlight the relevant section(s).",3,No,0,0,0,,0
316,150,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/316,credco_webconf_articles.tar,53,53article.txt,13,928,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,22,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,2,Singular Causal Claim,0,1417,1565,The flooding has been caused by a particularly heavy monsoon that has so far dumped an estimated 30 quadrillion liters of water on Bangladesh alone.,3624
316,150,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/316,credco_webconf_articles.tar,53,53article.txt,13,928,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,22,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,2,Singular Causal Claim,0,1640,1810,"This has not only led to the obviously rising waters, but also fatal landslides in Nepal, destruction of entire villages in Bangladesh, and buildings collapsing in India.",3624
316,150,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/316,credco_webconf_articles.tar,53,53article.txt,13,928,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,22,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,2,Singular Causal Claim,0,2604,2878,"In addition to this, it is thought that some 440,000 hectares (1,000,000 acres) of agricultural land has been washed away, and as the flood arrived at the beginning of the planting season, it will severely limit many peoples' access to food over the coming weeks and months.",3624
316,150,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/316,credco_webconf_articles.tar,53,53article.txt,13,928,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,22,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,2,Singular Causal Claim,0,2880,2980,"But more than just in the short term, the extreme flooding could have ripples further down the line.",3624
316,150,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/316,credco_webconf_articles.tar,53,53article.txt,13,929,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,23,What evidence is given for the primary claim? Select all that apply.,2,Cause precedes effect,0,966,1081,"The huge amount of water being dumped on the region has exacted a deadly toll, with 1,200 people known to have died",3624
316,150,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/316,credco_webconf_articles.tar,53,53article.txt,13,929,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,23,What evidence is given for the primary claim? Select all that apply.,2,Cause precedes effect,0,1232,1274,while over 40 million have been displaced.,3624
316,150,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/316,credco_webconf_articles.tar,53,53article.txt,13,929,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,23,What evidence is given for the primary claim? Select all that apply.,2,Cause precedes effect,0,1898,1945,"With a third of Bangladesh already under water,",3624
316,150,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/316,credco_webconf_articles.tar,53,53article.txt,13,930,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,25,How convincing do you find the evidence given for the primary claim?,1,Very Convincing,0,0,0,,0
313,151,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/313,credco_webconf_articles.tar,45,45article.txt,15,931,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,1,Rate your impression of the credibility of this article,3,Medium credibility,0,0,0,,0
313,151,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/313,credco_webconf_articles.tar,45,45article.txt,15,932,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,2,Question: Does the title of the article accurately reflect the content of the article?,4,Completely Representative,0,0,0,,0
313,151,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/313,credco_webconf_articles.tar,45,45article.txt,15,933,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,4,Is the headline clickbaity?,1,Very much clickbaity,0,0,0,,0
313,151,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/313,credco_webconf_articles.tar,45,45article.txt,15,934,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,5,What clickbait techniques does this headline employ (select all that apply)?,1,Listicle (“6 Tips on …”),0,7,18,Five things,12546
313,151,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/313,credco_webconf_articles.tar,45,45article.txt,15,935,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,5,What clickbait techniques does this headline employ (select all that apply)?,4,"Hidden secret or trick (“Fitness Companies Hate Him...”, “Experts are Dying to Know Their Secret”)",0,24,75,just don’t add up about the Las Vegas mass shooting,12546
313,151,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/313,credco_webconf_articles.tar,45,45article.txt,15,936,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,7,Is this article primarily about a single scientific study?,2,No,0,0,0,,0
313,151,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/313,credco_webconf_articles.tar,45,45article.txt,15,937,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,8,"Which of the following types of sources are cited in the article? Check all that apply. If Other, please highlight.",4,Organizations,0,0,0,,0
313,151,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/313,credco_webconf_articles.tar,45,45article.txt,15,938,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,8,"Which of the following types of sources are cited in the article? Check all that apply. If Other, please highlight.",5,Other,0,2295,2361,"unnamed witness, who was attending the event on her 21st birthday,",12546
313,151,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/313,credco_webconf_articles.tar,45,45article.txt,15,938,CredWeb3,1,Round 3: CredCo WebConf Alpha Testing Questions,8,"Which of the following types of sources are cited in the article? Check all that apply. If Other, please highlight.",5,Other,0,929,1003,multiple witnesses are openly reporting the presence of multiple shooters.,12546
