anno_id,task_pybossa_id,task_url,taskrun_article_batch_name,taskrun_article_number,taskrun_article_filename,topic_number,topic_namespace,topic_name,question_number,question_text,answer_number,answer_text,contributor_id,start_pos,end_pos,target_text
421,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,10,Highlight each scientific study cited:,1,Scientific Study 1,14,424,476,study on E-cigarettes and the results are startling.
421,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,10,Highlight each scientific study cited:,1,Scientific Study 1,14,1349,1352,"


"
421,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,10,Highlight each scientific study cited:,1,Scientific Study 1,14,1079,1349,"They took 51 different flavored e-cigs and analyzed them. The author, Joseph Allen, along with his team, discovered that at least 1 of 3 top toxins were found in 47 of the e-cigs. These toxins are: diacetyl, acetoin, 2,3-pentanedione. They also discovered the following:"
421,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,10,Highlight each scientific study cited:,1,Scientific Study 1,14,1314,1349,They also discovered the following:
421,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,10,Highlight each scientific study cited:,1,Scientific Study 1,14,1411,1694,"amount that was able to be detected by the laboratory. Diacetyl and other related flavoring chemicals are used in many other flavors beyond butter-flavored popcorn, including fruit flavors, alcohol flavors, and candy flavored e-cigarettes.”

Allan also noted how scary these findings"
421,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,10,Highlight each scientific study cited:,1,Scientific Study 1,14,1354,1834,"“The amount of diacetyl in 39 of the e-cigs exceeded the amount that was able to be detected by the laboratory. Diacetyl and other related flavoring chemicals are used in many other flavors beyond butter-flavored popcorn, including fruit flavors, alcohol flavors, and candy flavored e-cigarettes.”

Allan also noted how scary these findings are as the flavor names of these e-cigs include cotton candy, cupcake, and other flavors which would clearly be attractive to young people."
421,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,10,Highlight each scientific study cited:,1,Scientific Study 1,14,1141,1148,"author,"
422,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,11,Highlight each organization cited:,1,Cited Organization 1,14,376,407,Harvard School of Public Health
423,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,12,"Are any experts, organizations, or studies cited that are separate from the central study quoted in the article? If so, highlight relevant section(s).",3,2,14,587,885,"Diacetyl is a flavouring chemical used in E-cigs which are linked to cases of severe respiratory disease, most notably the incurable condition called “Popcorn Lung.” This condition was first noticed in workers in microwave popcorn processing facilities who inhaled the artificial butter flavouring."
423,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,12,"Are any experts, organizations, or studies cited that are separate from the central study quoted in the article? If so, highlight relevant section(s).",3,2,14,2688,2827,"Here’s a video where e-cigs led to devastating results for one man:

[Video titled “e-Cigarette Chemical Linked to ‘Popcorn Lung’ - Newsy”]"
424,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,13,To what extent does their confidence in their claims seem justified?,4,Slightly justified,14,0,0,
425,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,14,"Do they acknowledge uncertainty or the possibility that things might be otherwise? If so, highlight the relevant section(s).",3,No,14,0,0,
426,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,15,"Does the author present the counterargument as a weaker, more foolish version of the real counterargument (use a Straw Man Argument)? If so, highlight the relevant section(s).",2,Sort of,14,2484,2686,"fruity-flavored “safe” alternative to traditional smoking, may not be all that after all, and it probably is best to cease any e-cig habits until further research is done on this emerging smoking trend."
426,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,15,"Does the author present the counterargument as a weaker, more foolish version of the real counterargument (use a Straw Man Argument)? If so, highlight the relevant section(s).",2,Sort of,14,2466,2499,It looks like the fruity-flavored
426,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,15,"Does the author present the counterargument as a weaker, more foolish version of the real counterargument (use a Straw Man Argument)? If so, highlight the relevant section(s).",2,Sort of,14,138,357,"The latest trend in smoking has been E-cigarettes. They have been promoted as a much safer alternative to smoking regular cigarettes. But of course, there’s the old saying that starts out, “if it’s too good to be true…”"
427,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,16,"Does the author present a complicated choice as if it were binary (construct a false dilemma)? If so, highlight the relevant section(s).",3,No,14,0,0,
428,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,17,Does the author say that one small change will lead to a major change (use a slippery slope argument)? Highlight the relevant section(s).,3,No,14,0,0,
429,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,18,Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?,1,Yes,14,89,112,WORSE THAN LUNG CANCER!
429,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,18,Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?,1,Yes,14,886,1077,The disease is totally debilitating and irreversible. It’s a respiratory disease which causes scarring in tiny air sacs in the lungs. This leads to shortness of breath and excessive coughing.
429,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,18,Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?,1,Yes,14,1674,1698,scary these findings are
429,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,18,Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?,1,Yes,14,1836,1983,"But that’s not all. Due to the fact that e-cigs are so new, it wouldn’t be a stretch to figure that even more risks will pop up in the near future."
429,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,18,Does the author exaggerate the dangers of a situation and use scare tactics to persuade (the appeal to fear fallacy)?,1,Yes,14,1674,1679,scary
430,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,19,"Does the author suggest that something is good because it is natural, or bad because it is not natural (the naturalistic fallacy)?",3,No,14,0,0,
431,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,20,"Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).",1,Yes,14,89,112,WORSE THAN LUNG CANCER!
431,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,20,"Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).",1,Yes,14,327,357,“if it’s too good to be true…”
431,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,20,"Does the article have an emotionally charged tone? (i.e, outrage, snark, celebration, horror, etc.). If so, highlight the relevant section(s).",1,Yes,14,1674,1679,scary
432,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,21,"Does the author exaggerate any claims? If so, highlight the relevant section(s).",1,Yes,14,89,112,WORSE THAN LUNG CANCER!
432,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,21,"Does the author exaggerate any claims? If so, highlight the relevant section(s).",1,Yes,14,886,1077,The disease is totally debilitating and irreversible. It’s a respiratory disease which causes scarring in tiny air sacs in the lungs. This leads to shortness of breath and excessive coughing.
432,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,21,"Does the author exaggerate any claims? If so, highlight the relevant section(s).",1,Yes,14,1670,1698,how scary these findings are
433,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,22,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,1,General Causal Claim,14,587,1077,"Diacetyl is a flavouring chemical used in E-cigs which are linked to cases of severe respiratory disease, most notably the incurable condition called “Popcorn Lung.” This condition was first noticed in workers in microwave popcorn processing facilities who inhaled the artificial butter flavouring. The disease is totally debilitating and irreversible. It’s a respiratory disease which causes scarring in tiny air sacs in the lungs. This leads to shortness of breath and excessive coughing."
433,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,22,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,1,General Causal Claim,14,18,112,E-CIGARETTES CAUSE A HORRIBLE INCURABLE DISEASE CALLED ‘POPCORN LUNG’. WORSE THAN LUNG CANCER!
433,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,22,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,1,General Causal Claim,14,7,30,CONFIRMED: E-CIGARETTES
433,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,22,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,1,General Causal Claim,14,587,595,Diacetyl
433,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,22,Is a general or singular causal claim made? Highlight the section(s) that supports your answer.,1,General Causal Claim,14,587,595,Diacetyl
434,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,23,What evidence is given for the primary claim? Select all that apply.,1,Correlation,14,587,595,Diacetyl
434,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,23,What evidence is given for the primary claim? Select all that apply.,1,Correlation,14,1259,1286,"These toxins are: diacetyl,"
434,286,http://pe.goodlylabs.org/project/CredCo_WebConf_Testing_6/task/286,credco_webconf_articles.tar,9,9article.txt,1,CredWeb3,Round 3: CredCo WebConf Alpha Testing Questions,23,What evidence is given for the primary claim? Select all that apply.,1,Correlation,14,1354,1651,"“The amount of diacetyl in 39 of the e-cigs exceeded the amount that was able to be detected by the laboratory. Diacetyl and other related flavoring chemicals are used in many other flavors beyond butter-flavored popcorn, including fruit flavors, alcohol flavors, and candy flavored e-cigarettes.”"
